"TIME.M","SOG","AWS","AWA","COG","LAT","LON","TWS","TWA","AWS.range","TWS.range","AWA.range","TWA.range","target.SOG","diff.SOG","pol.perc"
2017-07-23 00:31:00,6.121,10.8306451612903,58.0241935483871,345.651666666667,44.1395862222222,-82.6932838888889,9.19541538120696,92.4027898994668,"(10,12]","(8,10]","(30,60]","(30,60]",6.57955861622155,-0.458558616221553,93.0305565620922
2017-07-23 00:32:00,6.03233333333333,10.4161290322581,63.9435483870968,337.571333333333,44.1411655,-82.6940621666667,9.47020009835138,98.8500498912339,"(10,12]","(8,10]","(60,90]","(60,90]",6.67512459073618,-0.642791257402847,90.3703481685582
2017-07-23 00:33:00,5.87033333333333,9.96612903225807,59.9112903225806,342.277333333333,44.1427236111111,-82.6948345,8.66736528426451,95.7868433509184,"(8,10]","(8,10]","(30,60]","(30,60]",6.39637660060821,-0.526043267274876,91.7759178340929
2017-07-23 00:34:00,5.759,9.6672131147541,61.3524590163934,340.217333333333,44.1442506111111,-82.6955505,8.55798508084827,97.5493087750876,"(8,10]","(8,10]","(60,90]","(60,90]",6.36934107259279,-0.610341072592787,90.4175162605269
2017-07-23 00:35:00,5.433,9.06129032258064,57.3467741935484,342.561,44.1457117777778,-82.6962528888889,7.6485343336411,94.0782316888225,"(8,10]","(6,8]","(30,60]","(30,60]",6.26824012153955,-0.835240121539547,86.675045860649
2017-07-23 00:36:00,5.44666666666667,9.26612903225806,57.6048387096774,340.917,44.1471451666667,-82.6969102777778,7.83892113088384,93.5273327123498,"(8,10]","(6,8]","(30,60]","(30,60]",6.29321517480691,-0.846548508140247,86.5482351290138
2017-07-23 00:37:00,5.464,9.27377049180328,57.9098360655738,340.053333333333,44.14857,-82.6976271666667,7.87520932028626,93.9120004547714,"(8,10]","(6,8]","(30,60]","(30,60]",6.29792314570541,-0.833923145705413,86.7587595718111
2017-07-23 00:38:00,5.49266666666667,10.158064516129,59.0322580645161,338.248333333333,44.1499975555556,-82.698353,8.7141589598086,91.7477783013184,"(10,12]","(8,10]","(30,60]","(30,60]",6.39804852285194,-0.90538185618527,85.8490936267283
2017-07-23 00:39:00,4.99266666666667,8.44098360655738,54.2704918032787,342.184,44.1513492777778,-82.6990666111111,6.85254003032628,90.5307394426442,"(8,10]","(6,8]","(30,60]","(30,60]",5.83518917642939,-0.842522509762728,85.5613505528492
2017-07-23 00:40:00,5.407,9.10161290322581,59.1209677419355,335.528333333333,44.1526843333333,-82.6997763333333,7.84606271021067,95.381112078004,"(8,10]","(6,8]","(30,60]","(30,60]",6.29348526110365,-0.886485261103655,85.9142394980648
2017-07-23 00:41:00,5.13033333333333,9.07377049180328,52.0573770491803,334.799666666667,44.1540425,-82.7003901666667,7.1698842382411,86.4106198459637,"(8,10]","(6,8]","(30,60]","(30,60]",6.03441719882853,-0.904083865495196,85.0178760316621
2017-07-23 00:42:00,5.15433333333333,8.21451612903226,59.7177419354839,342.381333333333,44.1553938888889,-82.7010255,7.1654945748826,98.1198077021917,"(8,10]","(6,8]","(30,60]","(30,60]",6.02981850009639,-0.875485166763052,85.4807376582055
2017-07-23 00:43:00,4.33733333333333,6.53548387096774,71.4435483870968,342.908333333333,44.1566667222222,-82.7015361111111,6.59416777772712,110.019883322097,"(6,8]","(6,8]","(60,90]","(60,90]",5.43977847170421,-1.10244513837088,79.7336390791389
2017-07-23 00:44:00,3.16133333333333,5.725,82.3583333333333,344.181333333333,44.1576317777778,-82.7019431111111,6.16086379721056,112.927253683809,"(0,6]","(6,8]","(60,90]","(60,90]",5.21577420335059,-2.05444087001726,60.6110082622539
2017-07-23 00:45:00,2.65866666666667,5.99344262295082,95.9344262295082,272.891333333333,44.1583645,-82.7022898333333,6.80329467558312,118.807857968001,"(0,6]","(6,8]","(90,120]","(90,120]",5.33029191911461,-2.67162525244794,49.8784439391133
2017-07-23 00:46:00,3.046,6.37741935483871,78.5725806451613,198.071333333333,44.1591222222222,-82.7024598888889,6.50016432341702,105.915441168091,"(6,8]","(6,8]","(60,90]","(60,90]",5.47374123251414,-2.42774123251414,55.6474972164686
2017-07-23 00:47:00,3.901,6.87704918032787,74.1229508196721,224.222,44.1600395,-82.7024312777778,6.91614543333524,106.97863188777,"(6,8]","(6,8]","(60,90]","(60,90]",5.71880018592562,-1.81780018592562,68.2136090294017
2017-07-23 00:48:00,3.81866666666667,6.64918032786885,76.8032786885246,135.667666666667,44.1611220555556,-82.7025549444444,6.8702640375742,109.56503717703,"(6,8]","(6,8]","(60,90]","(60,90]",5.67510376619462,-1.85643709952795,67.2880501218964
2017-07-23 00:49:00,3.43533333333333,6.45333333333333,102.716666666667,129.392333333333,44.1620725555556,-82.7022985,7.95030208602071,127.646104341284,"(6,8]","(6,8]","(90,120]","(90,120]",5.62918012504458,-2.19384679171125,61.0272412149207
2017-07-23 00:50:00,2.63133333333333,6.07049180327869,98.1885245901639,163.455666666667,44.1628923888889,-82.7023127777778,6.9516196437834,120.191935929994,"(6,8]","(6,8]","(90,120]","(90,120]",5.36655714036921,-2.73522380703588,49.0320565775678
2017-07-23 00:51:00,2.10833333333333,5.70655737704918,126.737704918033,180.449333333333,44.163504,-82.7021368333333,7.16958886359357,140.368198358581,"(0,6]","(6,8]","(120,150]","(120,150]",4.58206615492948,-2.47373282159614,46.0127213804005
2017-07-23 00:52:00,2.008,5.56935483870968,155.508064516129,282.719,44.1640469444444,-82.7022535555556,7.44337005759083,161.929306566318,"(0,6]","(6,8]","(150,180]","(150,180]",3.94119532219545,-1.93319532219545,50.9490100298161
2017-07-23 00:53:00,1.697,4.94590163934426,164.704918032787,298.903,44.1644992222222,-82.7025201666667,6.59799737314823,168.595233653541,"(0,6]","(6,8]","(150,180]","(150,180]",3.14038814656005,-1.44338814656005,54.0379061696204
2017-07-23 00:54:00,2.44466666666667,7.16612903225806,125.040322580645,128.680333333333,44.1650051111111,-82.7026072777778,8.80038250501883,138.186772522106,"(6,8]","(8,10]","(120,150]","(120,150]",5.31862337473006,-2.87395670806339,45.9642748588255
2017-07-23 00:55:00,2.81666666666667,6.57258064516129,124.258064516129,168.847,44.1657384444444,-82.7025246666667,8.48380162363028,140.184673296961,"(6,8]","(8,10]","(120,150]","(120,150]",5.03018363281008,-2.21351696614341,55.9953049883619
2017-07-23 00:56:00,2.38366666666667,5.21967213114754,157.72131147541,338.371333333333,44.1664415,-82.7026758333333,7.48018691352865,164.660127081205,"(0,6]","(6,8]","(150,180]","(150,180]",3.87280881353023,-1.48914214686357,61.5487823292225
2017-07-23 00:57:00,2.089,5.01935483870968,145.354838709677,335.334333333333,44.1670019444444,-82.7029797222222,6.84180778144201,155.350698521599,"(0,6]","(6,8]","(120,150]","(120,150]",3.66698987954553,-1.57798987954553,56.9677056283258
2017-07-23 00:58:00,2.18333333333333,5.85322580645161,139.064516129032,326.752,44.1675035555556,-82.7033182777778,7.63778456246216,149.859636902701,"(0,6]","(6,8]","(120,150]","(120,150]",4.45879879378046,-2.27546546044713,48.9668503629014
2017-07-23 00:59:00,2.489,5.86290322580645,130.491935483871,328.752666666667,44.1681361111111,-82.7036222777778,7.71492827675755,144.694609572802,"(0,6]","(6,8]","(120,150]","(120,150]",4.69843106303416,-2.20943106303416,52.9751307746686
2017-07-23 01:00:00,2.34133333333333,6.50491803278689,140.622950819672,309.065666666667,44.1687653333333,-82.7038976111111,8.44637722040199,150.751735107362,"(6,8]","(8,10]","(120,150]","(120,150]",4.55195072378628,-2.21061739045294,51.4358233514846
2017-07-23 01:01:00,2.009,5.39838709677419,117.774193548387,342.268666666667,44.1693362777778,-82.7041344444444,6.57923117761977,133.448885344734,"(0,6]","(6,8]","(90,120]","(90,120]",4.40125828691453,-2.39225828691453,45.6460373155785
2017-07-23 01:02:00,1.86966666666667,6.07540983606557,98.327868852459,317.005666666667,44.1698126666667,-82.7043544444444,6.61034596230783,114.579541730709,"(6,8]","(6,8]","(90,120]","(90,120]",5.34744825142291,-3.47778158475624,34.9637168750378
2017-07-23 01:03:00,2.885,7.84677419354839,62.5322580645161,341.413,44.1704418888889,-82.7046435,7.00083038286842,83.9791645040099,"(6,8]","(6,8]","(60,90]","(60,90]",5.89518754305579,-3.01018754305579,48.9382225574549
2017-07-23 01:04:00,4.08066666666667,8.84590163934426,49.4180327868852,338.938333333333,44.1713355555556,-82.7051096666667,6.92364411029386,76.0091871144647,"(8,10]","(6,8]","(30,60]","(30,60]",5.70015234770847,-1.6194856810418,71.5887298750383
2017-07-23 01:05:00,4.71933333333333,8.70483870967742,47.4758064516129,338.547333333333,44.1725123333333,-82.7057685,6.52018862423967,79.7137918800119,"(8,10]","(6,8]","(30,60]","(30,60]",5.5122004118679,-0.792867078534563,85.6161420251067
2017-07-23 01:06:00,5.536,10.5290322580645,53.4354838709677,340.403666666667,44.1738391666667,-82.7064456666667,8.48878191877098,85.0231125373127,"(10,12]","(8,10]","(30,60]","(30,60]",6.33673286944782,-0.80073286944782,87.3636322384914
2017-07-23 01:07:00,4.78433333333333,7.49838709677419,55.5887096774194,337.355333333333,44.1752066111111,-82.7072233333333,6.21030206589932,95.0510260656957,"(6,8]","(6,8]","(30,60]","(30,60]",5.53558088307546,-0.751247549742122,86.4287494734474
2017-07-23 01:08:00,3.71733333333333,5.81833333333333,84.4083333333333,339.697,44.1762707777778,-82.7078255555556,6.5921659523791,118.54843224165,"(0,6]","(6,8]","(60,90]","(60,90]",5.19144750507464,-1.47411417174131,71.6049489029725
2017-07-23 01:09:00,3.122,5.98852459016393,59.0819672131148,339.768,44.1771379444444,-82.7082248333333,5.1377719456067,90.5021582572117,"(0,6]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 01:10:00,3.03666666666667,7.58032786885246,52.6229508196721,320.939333333333,44.1779258888889,-82.7085876111111,6.22375165642042,75.4360358439991,"(6,8]","(6,8]","(30,60]","(30,60]",5.3323318728787,-2.29566520621204,56.9481933806813
2017-07-23 01:11:00,4.317,7.47096774193548,55.4435483870968,340.252666666667,44.1789091666667,-82.7090412777778,6.15335935339534,90.738714112952,"(6,8]","(6,8]","(30,60]","(30,60]",5.54581220111902,-1.22881220111902,77.842520508158
2017-07-23 01:12:00,3.34533333333333,5.25483870967742,75.2338709677419,329.726333333333,44.1799451666667,-82.7095507222222,5.46293178353243,111.543287068985,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 01:13:00,2.19966666666667,5.54838709677419,90.4758064516129,76.6756666666667,44.1806648888889,-82.7096520555556,5.98546857166812,112.036615677338,"(0,6]","(0,6]","(90,120]","(90,120]",NA,NA,NA
2017-07-23 01:14:00,1.36166666666667,5.26612903225806,121.572580645161,87.4553333333333,44.1811057222222,-82.7095552777778,6.09057543179099,132.553154968814,"(0,6]","(6,8]","(120,150]","(120,150]",4.26107655551765,-2.89940988885098,31.9559305946628
2017-07-23 01:15:00,1.44733333333333,4.99354838709677,126.556451612903,223.486666666667,44.1814678333333,-82.7094821111111,5.96989977881513,137.786200044283,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:16:00,1.13133333333333,3.89193548387097,123.08064516129,273.459666666667,44.1818011666667,-82.7096250555555,4.60799759986482,134.952174758477,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:17:00,0.991666666666667,4.44354838709677,123.145161290323,232.225666666667,44.1820778888889,-82.7096650555556,5.05441984232017,132.600233275969,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:18:00,1.041,4.62258064516129,143.427419354839,282.505333333333,44.1823111666667,-82.7097739444444,5.49373864496112,149.910217626822,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:19:00,1.059,5.87096774193548,133.290322580645,170.361666666667,44.1825913888889,-82.7098186111111,6.64200020362812,139.954773282126,"(0,6]","(6,8]","(120,150]","(120,150]",4.08370450079751,-3.02470450079751,25.9323366760055
2017-07-23 01:20:00,1.00733333333333,3.95161290322581,152.741935483871,98.1686666666667,44.1828841666667,-82.7097998333333,4.86899166256553,158.179111623841,"(0,6]","(0,6]","(150,180]","(150,180]",NA,NA,NA
2017-07-23 01:21:00,0.619333333333333,5.07741935483871,161.362903225806,35.486,44.1830681666667,-82.7097858888889,5.667732760161,163.364128384406,"(0,6]","(0,6]","(150,180]","(150,180]",NA,NA,NA
2017-07-23 01:22:00,0.45,3.64354838709677,144.75,56.8103333333333,44.1831697777778,-82.7097578333333,4.01943659834889,148.454739793611,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:23:00,0.277,3.53387096774194,143.870967741935,19.799,44.1832372777778,-82.7097365,3.76114905920109,146.359711040246,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:24:00,0.3,2.99354838709677,172.685483870968,245.020333333333,44.1832832222222,-82.7097378333333,3.29132867887037,173.350397206635,"(0,6]","(0,6]","(150,180]","(150,180]",NA,NA,NA
2017-07-23 01:25:00,0.522333333333333,3.97741935483871,136.322580645161,257.27,44.1833549444444,-82.7097733888889,4.37010439405212,141.057340163896,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:26:00,0.697333333333333,3.58360655737705,146.237704918033,319.809333333333,44.1835330555556,-82.7098630555556,4.1813330655595,151.555730985414,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:27:00,0.593666666666667,3.10806451612903,142.83064516129,278.753333333333,44.1836802222222,-82.7099367222222,3.59904699745238,148.550178801666,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:28:00,0.485333333333333,4.08064516129032,179.733870967742,250.1,44.183784,-82.7099585555556,4.56597381572347,179.762158653208,"(0,6]","(0,6]","(150,180]","(150,180]",NA,NA,NA
2017-07-23 01:29:00,0.567333333333333,3.14677419354839,159.604838709677,306.739666666667,44.1838968888889,-82.7100426666667,3.68385160734945,162.681370759954,"(0,6]","(0,6]","(150,180]","(150,180]",NA,NA,NA
2017-07-23 01:30:00,0.578666666666667,3.43770491803279,150.311475409836,297.043333333333,44.1840051666667,-82.7101663333333,3.95081974525626,154.471543437258,"(0,6]","(0,6]","(150,180]","(150,180]",NA,NA,NA
2017-07-23 01:31:00,0.554333333333333,3.46290322580645,132.403225806452,284.397,44.1841246666667,-82.7102347777778,3.85848793714726,138.492932424981,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:32:00,0.813666666666667,4.45161290322581,147.83064516129,285.991,44.1842571666667,-82.7103564444444,5.15858666574505,152.647987767166,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:33:00,0.656666666666667,4.6258064516129,113.959677419355,89.9916666666667,44.1844667222222,-82.7104021666667,4.92913855590766,120.952320399896,"(0,6]","(0,6]","(90,120]","(90,120]",NA,NA,NA
2017-07-23 01:34:00,0.662666666666667,4.43870967741935,128.870967741935,272.408333333333,44.1845731666667,-82.710406,4.8819168961418,134.937379579389,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:35:00,0.952,4.36612903225806,129.693548387097,308.93,44.184792,-82.7105712222222,5.02780403405116,138.071201530405,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:36:00,0.955,4.5258064516129,125.266129032258,304.186666666667,44.1850142777778,-82.7107137777778,5.13672528399473,133.997186277007,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:37:00,1.20133333333333,4.54193548387097,135.733870967742,323.311333333333,44.1852639444444,-82.7108994444445,5.46690633175057,144.556799405062,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:38:00,1.24933333333333,3.75333333333333,132.475,308.372666666667,44.1854859444444,-82.7112479444445,4.68841491956859,143.80985318956,"(0,6]","(0,6]","(120,150]","(120,150]",NA,NA,NA
2017-07-23 01:39:00,1.05866666666667,5.62096774193548,117.572580645161,291.519333333333,44.1857301666667,-82.7115026666667,6.18262935600408,126.302949812772,"(0,6]","(6,8]","(90,120]","(90,120]",4.63910454862043,-3.58043788195377,22.8204959722559
2017-07-23 01:40:00,0.862333333333333,5.02096774193548,110.951612903226,170.454,44.1859636666667,-82.7115587222222,5.38982310649546,119.544615702837,"(0,6]","(0,6]","(90,120]","(90,120]",NA,NA,NA
2017-07-23 01:41:00,1.02233333333333,5.36774193548387,133.959677419355,230.532,44.1861981111111,-82.7116082777778,6.12178938861735,140.863940983575,"(0,6]","(6,8]","(120,150]","(120,150]",3.83598057622803,-2.8136472428947,26.6511603230955
2017-07-23 01:42:00,1.424,5.68709677419355,122.540322580645,230.854666666667,44.1865185555556,-82.7116947777778,6.56376562490436,133.078493853511,"(0,6]","(6,8]","(120,150]","(120,150]",4.38502198163128,-2.96102198163128,32.4741815654537
2017-07-23 01:43:00,1.392,4.89016393442623,108.647540983607,286.245,44.186902,-82.7117895555556,5.49585782127444,122.533210351582,"(0,6]","(0,6]","(90,120]","(90,120]",NA,NA,NA
2017-07-23 01:44:00,1.45833333333333,5.84032258064516,106.088709677419,299.933666666667,44.1872503333333,-82.7120075,6.39974473699612,118.736003567247,"(0,6]","(6,8]","(90,120]","(90,120]",5.06073567311088,-3.60240233977754,28.8166272165107
2017-07-23 01:45:00,1.49266666666667,5.63387096774194,104.209677419355,258.174,44.1876370555556,-82.7121339444444,6.1722872970876,117.767966406844,"(0,6]","(6,8]","(90,120]","(90,120]",5.04072008401534,-3.54805341734867,29.6121713125883
2017-07-23 01:46:00,1.97466666666667,5.06290322580645,70.3548387096774,320.165666666667,44.1880298333333,-82.712397,4.77598861467379,93.271446708714,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 01:47:00,3.009,6.13833333333333,63.2833333333333,328.540666666667,44.1885992777778,-82.7129707777778,5.4886750740709,92.6036830101807,"(6,8]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 01:48:00,3.12233333333333,6.3258064516129,55.3870967741936,328.510333333333,44.1893250555556,-82.7136006111111,5.22744613514191,84.831565053465,"(6,8]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 01:49:00,2.56066666666667,6.38064516129032,52.6612903225806,179.243666666667,44.1900772222222,-82.7138735,5.23927067977337,75.5276731562254,"(6,8]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 01:50:00,2.21366666666667,4.98064516129032,78.6854838709677,318.100333333333,44.1906876111111,-82.7140477777778,5.03794246422895,104.207585360034,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 01:51:00,1.814,4.72741935483871,79.3306451612903,287.512666666667,44.191041,-82.7146005,4.73959087100287,101.423996574961,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 01:52:00,2.37933333333333,6.08360655737705,48.6311475409836,339.709,44.1915024444444,-82.7149487777778,4.85164103981726,70.2262093729612,"(6,8]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 01:53:00,2.57766666666667,5.93225806451613,62.2661290322581,328.659,44.1921854444444,-82.7151972777778,5.25394043075643,88.0039179552311,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 01:54:00,2.35866666666667,5.31774193548387,83.4354838709677,304.017,44.1927102222222,-82.7157421111111,5.56541625981478,108.335065201733,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 01:55:00,1.82466666666667,5.9327868852459,67.3770491803279,246.483,44.1932291111111,-82.715905,5.49537018587275,85.2248105402166,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 01:56:00,2.19433333333333,5.56451612903226,48.2661290322581,333.991333333333,44.1937526111111,-82.7161301111111,4.4184500350822,70.0192048001036,"(0,6]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 01:57:00,2.63933333333333,6.41311475409836,37.8114754098361,345.343333333333,44.1943742222222,-82.716472,4.62054117240305,58.3106287851912,"(6,8]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 01:58:00,2.537,6.04516129032258,54.1209677419355,332.033666666667,44.1950753888889,-82.7167445555556,5.00035515349104,78.3945935903136,"(6,8]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 01:59:00,1.97133333333333,5.68387096774194,94.0403225806452,260.754333333333,44.1956578333333,-82.7168978888889,6.14585159141189,112.700900537276,"(0,6]","(6,8]","(90,120]","(90,120]",5.22251524758468,-3.25118191425135,37.7468181494547
2017-07-23 02:00:00,2.76666666666667,5.75161290322581,44.1370967741936,335.602666666667,44.1962519444444,-82.7173137777778,4.23025365134547,71.230618740672,"(0,6]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 02:01:00,2.53033333333333,5.15161290322581,69.9596774193548,324.837,44.1968919444444,-82.7177554444444,4.89977495546879,98.9819792236904,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:02:00,2.60633333333333,5.1758064516129,55.3306451612903,322.468666666667,44.1974068333333,-82.7184199444444,4.27022136869868,85.4618668631294,"(0,6]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 02:03:00,2.20333333333333,5.48387096774194,60.991935483871,320.108333333333,44.1979996111111,-82.7187826111111,4.81755462824031,84.5689010975003,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:04:00,2.41266666666667,5.91935483870968,42.2177419354839,299.412666666667,44.1985957777778,-82.7190167222222,4.43916277695867,63.6377583126226,"(0,6]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 02:05:00,2.21933333333333,5.55333333333333,59.35,162.100666666667,44.1992171666667,-82.719079,4.81652135876183,82.7035477631196,"(0,6]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 02:06:00,2.27133333333333,5.40806451612903,71.1290322580645,341.551333333333,44.1998158888889,-82.7193725,5.14394836311376,95.8261031289218,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:07:00,1.76933333333333,4.61129032258065,88.0161290322581,333.728,44.2003266666667,-82.7196226666667,4.8815618369721,109.253650974231,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:08:00,1.536,4.0741935483871,77.5403225806452,330.085666666667,44.2006963888889,-82.719994,4.03212198803366,99.3774226829876,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:09:00,1.44566666666667,4.28225806451613,105.758064516129,326.939666666667,44.2010563888889,-82.7201944444444,4.87751841749759,122.33212797196,"(0,6]","(0,6]","(90,120]","(90,120]",NA,NA,NA
2017-07-23 02:10:00,1.515,4.81290322580645,93.2016129032258,298.188666666667,44.2014418888889,-82.7203635555556,5.12578996360634,110.365319463004,"(0,6]","(0,6]","(90,120]","(90,120]",NA,NA,NA
2017-07-23 02:11:00,1.80566666666667,4.82096774193548,82.8145161290323,339.071,44.2018749444444,-82.7205491111111,4.93198453683576,104.11372152553,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:12:00,1.97366666666667,5.49193548387097,91.3306451612903,332.737,44.2023841111111,-82.7207677777778,5.87878684047109,110.941882554275,"(0,6]","(0,6]","(90,120]","(90,120]",NA,NA,NA
2017-07-23 02:13:00,1.89166666666667,4.85967741935484,67.9758064516129,339.958333333333,44.2028816111111,-82.7209975555556,4.50557826973271,90.8812593499568,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:14:00,2.17933333333333,5.18688524590164,60.7786885245902,332.184,44.2034185,-82.721269,4.54053392498253,85.5433326067527,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:15:00,2.67566666666667,5.23770491803279,65.7622950819672,341.203666666667,44.2040570555556,-82.7215433333333,4.80482170412526,96.2785681622711,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:16:00,2.704,4.92950819672131,57.2540983606557,323.601666666667,44.2047942222222,-82.7217730555556,4.14626956192799,90.5190138630774,"(0,6]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 02:17:00,2.36266666666667,4.9258064516129,59.758064516129,340.843333333333,44.2054493333333,-82.722079,4.25707776142935,88.4085778284209,"(0,6]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 02:18:00,2.66066666666667,5.34310344827586,59.4568965517241,340.799,44.2061035555556,-82.7223751111111,4.6020565476018,89.3198888869488,"(0,6]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 02:19:00,2.66966666666667,4.9741935483871,59.6612903225806,337.321,44.2067931666667,-82.7227876666667,4.29587534646061,92.0964076694554,"(0,6]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 02:20:00,2.35233333333333,5.06935483870968,66.6129032258064,341.879,44.2074325555556,-82.7231058333333,4.66529012614368,94.1805448929156,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:21:00,2.31533333333333,5.0672131147541,66.3032786885246,340.616,44.2080493333333,-82.7233969444444,4.64834519002834,93.4391100347452,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:22:00,2.54666666666667,4.97049180327869,58.0245901639344,340.323,44.2086894444444,-82.7237212222222,4.21721263104304,88.8385286657515,"(0,6]","(0,6]","(30,60]","(30,60]",NA,NA,NA
2017-07-23 02:23:00,2.418,4.60161290322581,89.4193548387097,341.521333333333,44.2093501111111,-82.7240373888889,5.17649006914595,117.264785583917,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:24:00,2.41366666666667,4.68064516129032,80.8548387096774,341.144333333333,44.2099843333333,-82.7243319444444,4.91355823164486,109.866116610735,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:25:00,2.46166666666667,5.02741935483871,77.8951612903226,337.129666666667,44.2106074444444,-82.7246708333333,5.11314938405722,105.977108223102,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:26:00,2.86866666666667,5.29016393442623,78.7377049180328,340.52,44.2113020555556,-82.7250535555556,5.50340113640626,109.482555699724,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:27:00,2.751,5.6655737704918,73.327868852459,340.327666666667,44.2120468888889,-82.7254181666667,5.54289207049944,101.716356147027,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:28:00,2.633,5.05245901639344,69,332.316333333333,44.2127577777778,-82.7257387222222,4.78802716664076,99.8897893290782,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:29:00,2.65733333333333,5.28196721311475,68.2540983606557,339.459666666667,44.2134483888889,-82.7260736111111,4.95582623125455,98.1248745162154,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:30:00,2.964,5.99838709677419,72.5645161290323,338.877,44.2141901111111,-82.7264410555556,5.84050580996219,101.522860780035,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:31:00,2.891,5.83770491803279,73.5655737704918,339.488666666667,44.2149527222222,-82.7268554444444,5.7347347204118,102.481432199989,"(0,6]","(0,6]","(60,90]","(60,90]",NA,NA,NA
2017-07-23 02:32:00,2.992,6.42741935483871,68.1209677419355,338.913333333333,44.2157071111111,-82.7272432222222,5.99425627662238,95.7142712238829,"(6,8]","(0,6]","(60,90]","(60,90]",NA,NA,NA
